"EWT (seconds)","Stops","Frequency"
413.8272873882407,"25%",1
404.5802540860597,"25%",1
384.56020182654464,"25%",1
401.73027478704626,"25%",1
362.47614645162656,"25%",1
335.15607168197096,"25%",1
350.10444029442687,"25%",1
363.30419551307364,"25%",1
357.2110706400345,"25%",1
390.40882096205394,"25%",1
339.13149347008886,"25%",1
347.2177180913424,"25%",1
364.7882334699657,"25%",1
343.41536672334394,"25%",1
380.4936785153693,"25%",1
371.19839767638916,"25%",1
333.1331868073332,"25%",1
339.5728650479057,"25%",1
320.11905300258104,"25%",1
394.2594129498399,"25%",1
360.3537571468045,"25%",1
377.1775375975728,"25%",1
366.0543819987504,"25%",1
362.77896325110817,"25%",1
397.11160274217673,"25%",1
373.0491976103203,"25%",1
368.1924350151485,"25%",1
370.8020164295042,"25%",1
345.3219452565213,"25%",1
340.3562243558073,"25%",1
506.06464710042826,"25%",1
559.5197607091625,"25%",1
459.5047715651989,"25%",1
497.7689015017671,"25%",0
499.28138472903163,"25%",1
411.69255777580895,"25%",1
633.9134847532279,"25%",0
438.00975200682785,"25%",1
411.8938814533988,"25%",1
467.52435980303017,"25%",1
427.17671629026114,"25%",1
370.351823071908,"25%",1
472.8456676556611,"25%",0
469.08355869064513,"25%",1
512.7809668481499,"25%",0
470.09445851517347,"25%",1
392.3541279976693,"25%",1
434.0578279667492,"25%",1
426.4187546346882,"25%",1
432.7953636876386,"25%",1
440.9951195877489,"25%",1
457.8451552645359,"25%",1
440.99225603818,"25%",1
461.36729954207635,"25%",0
455.8233072983514,"25%",1
488.04757069194295,"25%",1
394.2281879586322,"25%",1
480.6055155130281,"25%",1
532.3787004113708,"25%",0
459.34306078186205,"25%",0
430.12205195244775,"25%",1
500.2533066474681,"25%",1
481.9922885328334,"25%",1
423.5238429267829,"25%",1
460.13602403744886,"25%",0
691.5508320688542,"25%",0
1014.4820033380668,"25%",0
468.9282871238172,"25%",1
433.73355154939946,"25%",0
487.87341227083266,"25%",1
499.3996989518106,"25%",1
387.240480480543,"25%",1
410.9911599182549,"25%",1
437.285115928703,"25%",1
519.7827051520577,"25%",1
453.5841819249202,"25%",1
421.29401667178,"25%",1
450.13649176092247,"25%",1
491.47467330107867,"25%",1
506.50098234722384,"25%",0
536.444148728644,"25%",1
463.2466388786041,"25%",1
499.8644495261092,"25%",0
426.60444190644023,"25%",1
555.6256132987928,"25%",1
355.5518014822513,"25%",1
404.80016845886496,"25%",1
420.2322915917978,"25%",1
449.19578470217016,"25%",1
509.5392215174794,"25%",1
434.3251576347664,"25%",0
500.0836067284996,"25%",1
477.9125008219768,"25%",0
480.539662915609,"25%",1
477.6399438648242,"25%",0
464.2427203310929,"25%",1
615.6591949619021,"25%",1
493.43019922910753,"25%",0
506.6517860703311,"25%",0
465.5025004824577,"25%",1
464.0422220971793,"25%",1
536.8795933410225,"25%",1
445.940190947568,"25%",0
438.7556124206449,"25%",1
430.340283270559,"25%",1
439.8837560070594,"25%",1
495.26019769061116,"25%",0
507.3215305919528,"25%",1
404.8481316119802,"25%",1
506.60806526876814,"25%",0
240.1982734304609,"25%",1
247.71366152660656,"25%",1
237.645714049421,"25%",1
212.61644343119218,"25%",1
225.47832562019227,"25%",1
210.5339553663836,"25%",1
201.208034300784,"25%",1
212.29533225883858,"25%",1
208.03309239378314,"25%",1
209.35613199687862,"25%",1
221.14852429102538,"25%",1
202.35838758402505,"25%",1
193.574234861206,"25%",1
225.97927883001807,"25%",1
207.42121584258962,"25%",1
187.1751969181871,"25%",1
198.9573618770199,"25%",1
229.1371910592573,"25%",1
195.07010948042807,"25%",1
195.7431456429448,"25%",1
200.43988040318803,"25%",1
226.78089895228382,"25%",1
233.8634643861177,"25%",1
207.35188423922173,"25%",1
603.1349774914722,"25%",1
207.6533592239117,"25%",1
249.01815019839555,"25%",1
204.80064143655412,"25%",1
201.81397906451156,"25%",1
201.49967793525207,"25%",1
219.6567611668304,"25%",1
196.3987076635663,"25%",1
200.14332931278756,"25%",1
214.18339982369582,"25%",1
187.6466156595218,"25%",1
208.38890465128227,"25%",1
215.13232032424546,"25%",1
198.96503011281257,"25%",1
194.9415396273432,"25%",1
200.610620442506,"25%",1
220.49399205763999,"25%",1
267.79560618392793,"25%",1
237.10740117976482,"25%",1
267.2507658822869,"25%",1
241.46814143624175,"25%",1
237.328374466406,"25%",1
244.5752140829189,"25%",1
251.25484025751754,"25%",1
247.34303110097508,"25%",1
239.97384135448382,"25%",1
223.6572874059698,"25%",1
233.22636175991002,"25%",1
239.32736127073602,"25%",1
235.25917387103615,"25%",1
247.80549467964917,"25%",1
211.6272320400189,"25%",1
229.64976025652612,"25%",1
236.42235356137542,"25%",1
245.48378096812874,"25%",1
232.95699041651253,"25%",1
246.15079292736027,"25%",1
251.4289990145023,"25%",1
227.53918545496902,"25%",1
246.4515483388752,"25%",1
654.1577167470597,"25%",0
589.9563177424908,"25%",0
537.7029304537631,"25%",0
617.9076462101383,"25%",0
498.21503230121203,"25%",0
475.4002051163857,"25%",0
798.2527744243811,"25%",0
613.8366254877418,"25%",0
727.810778102512,"25%",0
572.1716652876919,"25%",0
598.9668427775133,"25%",0
648.9305019092358,"25%",0
673.9314510466453,"25%",0
608.4399526582968,"25%",0
520.2049086834807,"25%",0
554.6565144123454,"25%",0
475.1818321246226,"25%",0
471.55866316164565,"25%",0
508.9508267005148,"25%",0
542.2553188620745,"25%",0
454.24532119793923,"25%",0
465.81375876808374,"25%",0
505.95467142082254,"25%",0
505.12479565485154,"25%",0
544.900735612586,"25%",0
623.9054385006131,"25%",0
667.0680021518433,"25%",0
489.13212439607287,"25%",0
569.2761489879001,"25%",0
603.9042273047272,"25%",0
512.919088319309,"25%",0
518.0248390454324,"25%",0
477.7052319417288,"25%",0
585.9162062683637,"25%",0
545.9826250732611,"25%",0
521.7596190000214,"25%",0
1028.5941255640068,"25%",0
545.256736188808,"25%",0
594.7956699244054,"25%",0
601.4880212558337,"25%",0
564.3221631165204,"25%",0
593.5115580289724,"25%",0
656.0445098727315,"25%",0
566.0749228864088,"25%",0
660.8780287080823,"25%",0
552.7782693797055,"25%",0
652.6711215165176,"25%",0
628.1828563055392,"25%",0
484.21567371314836,"25%",0
608.1506712796299,"25%",0
447.78513382060606,"25%",0
547.1598456471877,"25%",0
534.8976207815417,"25%",0
557.3418329485654,"25%",0
629.7488823837735,"25%",0
445.7039364575764,"25%",0
510.2986646074086,"25%",0
557.5085722018971,"25%",0
541.228285444123,"25%",0
614.6919029059878,"25%",0
449.0561334165391,"25%",0
513.4188787510556,"25%",0
610.7876965906178,"25%",0
625.2970581348386,"25%",0
663.5277675074866,"25%",0
506.5044715688893,"25%",0
789.4450574245094,"25%",0
566.0652219948549,"25%",0
571.9077989006107,"25%",0
471.14691699097773,"25%",0
432.16547571024034,"25%",0
578.2739655372361,"25%",0
523.6500033343624,"25%",0
479.1726654737332,"25%",0
475.55137878102295,"25%",0
497.8307204232905,"25%",0
487.1109842233504,"25%",0
637.9506589798133,"25%",0
534.1983681299004,"25%",0
223.7772477231486,"25%",1
224.11150208975872,"25%",1
222.4908311349704,"25%",1
216.9747801393714,"25%",1
214.7523554246449,"25%",1
215.5941218291132,"25%",1
231.71755294238662,"25%",1
249.5871305169665,"25%",1
240.30289531142103,"25%",1
239.27994996481388,"25%",1
237.4987620598505,"25%",1
226.40074970198242,"25%",1
232.42048564030185,"25%",1
230.36411355883462,"25%",1
242.08487328394278,"25%",1
308.7902047691179,"25%",1
276.6107008219535,"25%",1
307.509967330561,"25%",1
286.2997511063146,"25%",1
253.62746402132282,"25%",1
255.3888629484283,"25%",1
268.2089948474075,"25%",1
259.2374773295453,"25%",1
249.2748946271569,"25%",1
328.2842607474605,"25%",1
262.655570702227,"25%",1
256.22247065767755,"25%",1
259.0050027372308,"25%",1
256.43738178724163,"25%",1
297.2559371780172,"25%",1
258.46771286919864,"25%",1
241.70220957392524,"25%",1
244.0875640745075,"25%",1
262.9755125556536,"25%",1
253.1487490850349,"25%",1
433.9080242153932,"25%",1
254.87604296472063,"25%",1
245.45697190851087,"25%",1
246.592238535822,"25%",1
250.4076827229301,"25%",1
241.28246103197517,"25%",1
231.913087552827,"25%",1
255.39962573093447,"25%",1
243.41837018920742,"25%",1
232.9421917476387,"25%",1
240.05370049221312,"25%",1
251.77327738297672,"25%",1
243.07038831429088,"25%",1
233.56843011371217,"25%",1
245.43324001237164,"25%",1
220.1816213673792,"25%",1
301.1542692265833,"25%",1
824.3994284457167,"25%",0
937.7014611985916,"25%",0
982.8835928207795,"25%",0
1058.4147247041333,"25%",0
805.9937944500874,"25%",0
992.6845404471593,"25%",0
903.2538854923469,"25%",0
944.0243230633188,"25%",0
682.3388228149248,"25%",0
682.6880880799238,"25%",0
852.4010035485402,"25%",0
867.4518356798525,"25%",0
712.7343346219221,"25%",0
778.8009585722313,"25%",0
815.4549319204073,"25%",0
722.9846414888501,"25%",0
760.7274168334696,"25%",0
698.7160497914931,"25%",0
765.3115234121183,"25%",0
754.1554040388833,"25%",0
783.4840935671094,"25%",0
773.7613776951355,"25%",0
773.1643317090419,"25%",0
712.8962058710747,"25%",0
867.874483198652,"25%",0
816.2178867533463,"25%",0
1012.1920251435916,"25%",0
768.1744708635484,"25%",0
740.1040935878067,"25%",0
815.1090596458397,"25%",0
759.3962870234942,"25%",0
830.4361709414917,"25%",0
694.335030899182,"25%",0
901.070639336807,"25%",0
710.6291602520042,"25%",0
1338.3351873434653,"25%",0
895.8592005976607,"25%",0
771.11443510394,"25%",0
776.1537002637045,"25%",0
760.9698676170157,"25%",0
727.5093346368374,"25%",0
857.8066822945688,"25%",0
883.9644851651191,"25%",0
749.7160751300033,"25%",0
890.5554331307206,"25%",0
741.7363581883699,"25%",0
908.1318082603259,"25%",0
655.6954844845408,"25%",0
743.5294554433244,"25%",0
804.895377822719,"25%",0
788.7724991990654,"25%",0
953.5135039195712,"25%",0
888.8471490436307,"25%",0
814.2329587540131,"25%",0
749.8471665763025,"25%",0
765.1336648531094,"25%",0
793.2627131244354,"25%",0
776.4594173220447,"25%",0
834.0529745356911,"25%",0
703.1164312643106,"25%",0
770.4340346472725,"25%",0
1024.0368276563363,"25%",0
773.6496067878313,"25%",0
1134.7509984525054,"25%",0
896.6329778971635,"25%",0
1065.8911145219238,"25%",0
809.082007213304,"25%",0
732.1363284710948,"25%",0
924.2336809380589,"25%",0
917.148735108424,"25%",0
751.3472606181076,"25%",0
907.8760577672463,"25%",0
1007.9246023879176,"25%",0
975.2196266210593,"25%",0
767.0174996353282,"25%",0
680.0188738138735,"25%",0
705.473803058429,"25%",0
731.1036733906627,"25%",0
863.8262484995154,"25%",0
1017.3752641340927,"25%",0
589.2518742134072,"25%",0
878.4612222102883,"25%",0
891.6254641744797,"25%",0
781.5617889464835,"25%",0
702.9722069234404,"25%",0
735.3817918248434,"25%",0
762.5880667364167,"25%",0
694.2117250268033,"25%",0
710.7038361867484,"25%",0
723.6039329444852,"25%",0
765.7492901728668,"25%",0
759.9527983473538,"25%",0
846.5676585368617,"25%",0
713.1993692188025,"25%",0
753.2771218061424,"25%",0
800.4761554660691,"25%",0
685.1274185895572,"25%",0
657.1111463320717,"25%",0
628.5864651371975,"25%",0
729.1623707825771,"25%",0
881.4940393401123,"25%",0
637.026944952973,"25%",0
762.9785112684012,"25%",0
659.9586087247487,"25%",0
616.0176843954142,"25%",0
732.0988411250177,"25%",0
790.0457095124302,"25%",0
689.197955422689,"25%",0
848.8633808097097,"25%",0
741.275389353487,"25%",0
668.7880847118423,"25%",0
592.5419022773194,"25%",0
696.2827407494287,"25%",0
607.1907365793023,"25%",0
704.5705138842684,"25%",0
1205.0080361149885,"25%",0
1476.0168927908592,"25%",0
1001.7951918670184,"25%",0
1110.7500054149907,"25%",0
859.1142492659161,"25%",0
1223.1520654623155,"25%",0
1080.6610879262362,"25%",0
887.511182076179,"25%",0
1153.794337572792,"25%",0
1063.7275167306493,"25%",0
938.0424093849248,"25%",0
1061.229564528524,"25%",0
1086.5731352615849,"25%",0
1487.5443671750593,"25%",0
1178.0892962858534,"25%",0
1044.0711058550826,"25%",0
819.7309712402188,"25%",0
1022.6510385581028,"25%",0
826.3136752615293,"25%",0
890.349715796239,"25%",0
1174.2275073784106,"25%",0
1044.4462240773835,"25%",0
921.3396617680384,"25%",0
955.2193460824361,"25%",0
1278.3705222267815,"25%",0
1139.922846213719,"25%",0
759.5251412216179,"25%",0
998.1874376165488,"25%",0
1014.718763046862,"25%",0
1165.895032840291,"25%",0
1212.3063019990575,"25%",0
959.7068944787787,"25%",0
864.4242378299356,"25%",0
1104.757947579651,"25%",0
875.8037732087487,"25%",0
985.2511627843202,"25%",0
885.6853328415933,"25%",0
964.4754831994568,"25%",0
932.655710831976,"25%",0
973.8383013412002,"25%",0
1056.8943452700396,"25%",0
953.2469622777048,"25%",0
971.550885049873,"25%",0
858.4672835613727,"25%",0
999.3939870816704,"25%",0
716.0926057404828,"25%",0
1035.535291419309,"25%",0
924.4207405515886,"25%",0
981.5930158958728,"25%",0
937.5317474752632,"25%",0
898.4632931301584,"25%",0
1307.8266926510785,"25%",0
931.2892415109233,"25%",0
849.4614573499539,"25%",0
973.1867087452105,"25%",0
1320.0801644952385,"25%",0
971.6786199995096,"25%",0
1118.765319427441,"25%",0
1362.6646245232698,"25%",0
908.1042203074823,"25%",0
1252.3010907675625,"25%",0
924.1224096211296,"25%",0
1042.1100262524699,"25%",0
1068.606327754359,"25%",0
858.4428066439673,"25%",0
973.4359752580096,"25%",0
1202.100925294352,"25%",0
1413.9563447466114,"25%",0
1035.8416581003048,"25%",0
1006.2498599378642,"25%",0
888.7839268941387,"25%",0
443.8192373926786,"25%",1
528.1360180147914,"25%",1
497.4079757774758,"25%",1
481.64795509872835,"25%",1
474.6429742548866,"25%",1
436.5259227080004,"25%",1
494.974961556538,"25%",1
478.1029136972786,"25%",1
436.2036262764586,"25%",1
462.63492951372564,"25%",1
415.9765140236862,"25%",1
471.59560982703493,"25%",1
447.51568143115423,"25%",1
476.0333911573936,"25%",1
465.04490717126845,"25%",1
414.68307984739164,"25%",1
479.2988936837948,"25%",1
483.1787817438506,"25%",0
514.7879674188965,"25%",0
491.1361280498983,"25%",0
498.5190701262559,"25%",1
498.66508393327103,"25%",0
511.1786558336304,"25%",0
485.6127577648632,"25%",0
492.20515551869005,"25%",1
549.6805564767894,"25%",0
533.9313409668283,"25%",0
500.96343435847353,"25%",0
460.93213528227136,"25%",0
495.92837205607935,"25%",0
461.6495721567645,"25%",0
478.82040270798143,"25%",0
464.69180080467913,"25%",0
557.9649295004057,"25%",0
481.5812898231443,"25%",0
544.0310112139842,"25%",0
529.6911495078135,"25%",0
477.2566053476608,"25%",1
439.0909194456152,"25%",0
534.2172727431009,"25%",0
473.12434182128334,"25%",0
554.7934261644969,"25%",0
512.6163674575599,"25%",0
466.79119330406235,"25%",0
465.9485691743223,"25%",0
567.9800212108056,"25%",0
468.55937069934714,"25%",0
